-2.5e-06,0.0223437496
-2.498e-06,0.0226562496
-2.496e-06,0.0232812496
-2.494e-06,0.0224999996
-2.492e-06,0.0215624996
-2.49e-06,0.0231249996
-2.488e-06,0.0224999996
-2.486e-06,0.0217187496
-2.484e-06,0.0217187496
-2.482e-06,0.0226562496
-2.48e-06,0.0203124996
-2.478e-06,0.0234374996
-2.476e-06,0.0229687496
-2.474e-06,0.0218749996
-2.472e-06,0.0224999996
-2.47e-06,0.0218749996
-2.468e-06,0.0212499996
-2.466e-06,0.0223437496
-2.464e-06,0.0229687496
-2.462e-06,0.0228124996
-2.46e-06,0.0210937496
-2.458e-06,0.0226562496
-2.456e-06,0.0220312496
-2.454e-06,0.0234374996
-2.452e-06,0.0210937496
-2.45e-06,0.0226562496
-2.448e-06,0.0221874996
-2.446e-06,0.0204687496
-2.444e-06,0.0221874996
-2.442e-06,0.0209374996
-2.44e-06,0.0224999996
-2.438e-06,0.0221874996
-2.436e-06,0.0248437496
-2.434e-06,0.0217187496
-2.432e-06,0.0212499996
-2.43e-06,0.0229687496
-2.428e-06,0.0218749996
-2.426e-06,0.0240624996
-2.424e-06,0.0223437496
-2.422e-06,0.0215624996
-2.42e-06,0.0232812496
-2.418e-06,0.0212499996
-2.416e-06,0.0226562496
-2.414e-06,0.0215624996
-2.412e-06,0.0215624996
-2.41e-06,0.0220312496
-2.408e-06,0.0215624996
-2.406e-06,0.0209374996
-2.404e-06,0.0235937496
-2.402e-06,0.0239062496
-2.4e-06,0.0226562496
-2.398e-06,0.0220312496
-2.396e-06,0.0231249996
-2.394e-06,0.0226562496
-2.392e-06,0.0224999996
-2.39e-06,0.0218749996
-2.388e-06,0.0217187496
-2.386e-06,0.0206249996
-2.384e-06,0.0220312496
-2.382e-06,0.0209374996
-2.38e-06,0.0206249996
-2.378e-06,0.0224999996
-2.376e-06,0.0220312496
-2.374e-06,0.0215624996
-2.372e-06,0.0246874996
-2.37e-06,0.0224999996
-2.368e-06,0.0224999996
-2.366e-06,0.0237499996
-2.364e-06,0.0220312496
-2.362e-06,0.0237499996
-2.36e-06,0.0215624996
-2.358e-06,0.0229687496
-2.356e-06,0.0212499996
-2.354e-06,0.0215624996
-2.352e-06,0.0217187496
-2.35e-06,0.0210937496
-2.348e-06,0.0240624996
-2.346e-06,0.0212499996
-2.344e-06,0.0217187496
-2.342e-06,0.0226562496
-2.34e-06,0.0221874996
-2.338e-06,0.0228124996
-2.336e-06,0.0210937496
-2.334e-06,0.0224999996
-2.332e-06,0.0217187496
-2.33e-06,0.0215624996
-2.328e-06,0.0226562496
-2.326e-06,0.0209374996
-2.324e-06,0.0215624996
-2.322e-06,0.0204687496
-2.32e-06,0.0209374996
-2.318e-06,0.0207812496
-2.316e-06,0.0234374996
-2.314e-06,0.0224999996
-2.312e-06,0.0231249996
-2.31e-06,0.0207812496
-2.308e-06,0.0223437496
-2.306e-06,0.0218749996
-2.304e-06,0.0228124996
-2.302e-06,0.0218749996
-2.3e-06,0.0224999996
-2.298e-06,0.0207812496
-2.296e-06,0.0228124996
-2.294e-06,0.0195312496
-2.292e-06,0.0217187496
-2.29e-06,0.0232812496
-2.288e-06,0.0221874996
-2.286e-06,0.0228124996
-2.284e-06,0.0221874996
-2.282e-06,0.0229687496
-2.28e-06,0.0228124996
-2.278e-06,0.0217187496
-2.276e-06,0.0224999996
-2.274e-06,0.0232812496
-2.272e-06,0.0217187496
-2.27e-06,0.0237499996
-2.268e-06,0.0229687496
-2.266e-06,0.0199999996
-2.264e-06,0.0221874996
-2.262e-06,0.0215624996
-2.26e-06,0.0223437496
-2.258e-06,0.0226562496
-2.256e-06,0.0221874996
-2.254e-06,0.0223437496
-2.252e-06,0.0232812496
-2.25e-06,0.0221874996
-2.248e-06,0.0239062496
-2.246e-06,0.0217187496
-2.244e-06,0.0218749996
-2.242e-06,0.0221874996
-2.24e-06,0.0231249996
-2.238e-06,0.0206249996
-2.236e-06,0.0214062496
-2.234e-06,0.0220312496
-2.232e-06,0.0223437496
-2.23e-06,0.0220312496
-2.228e-06,0.0218749996
-2.226e-06,0.0206249996
-2.224e-06,0.0239062496
-2.222e-06,0.0218749996
-2.22e-06,0.0218749996
-2.218e-06,0.0215624996
-2.216e-06,0.0228124996
-2.214e-06,0.0224999996
-2.212e-06,0.0235937496
-2.21e-06,0.0207812496
-2.208e-06,0.0232812496
-2.206e-06,0.0220312496
-2.204e-06,0.0235937496
-2.202e-06,0.0218749996
-2.2e-06,0.0209374996
-2.198e-06,0.0229687496
-2.196e-06,0.0215624996
-2.194e-06,0.0232812496
-2.192e-06,0.0226562496
-2.19e-06,0.0224999996
-2.188e-06,0.0226562496
-2.186e-06,0.0215624996
-2.184e-06,0.0228124996
-2.182e-06,0.0217187496
-2.18e-06,0.0223437496
-2.178e-06,0.0221874996
-2.176e-06,0.0217187496
-2.174e-06,0.0218749996
-2.172e-06,0.0229687496
-2.17e-06,0.0221874996
-2.168e-06,0.0214062496
-2.166e-06,0.0228124996
-2.164e-06,0.0228124996
-2.162e-06,0.0220312496
-2.16e-06,0.0223437496
-2.158e-06,0.0217187496
-2.156e-06,0.0209374996
-2.154e-06,0.0214062496
-2.152e-06,0.0229687496
-2.15e-06,0.0248437496
-2.148e-06,0.0228124996
-2.146e-06,0.0229687496
-2.144e-06,0.0228124996
-2.142e-06,0.0218749996
-2.14e-06,0.0226562496
-2.138e-06,0.0221874996
-2.136e-06,0.0217187496
-2.134e-06,0.0223437496
-2.132e-06,0.0232812496
-2.13e-06,0.0210937496
-2.128e-06,0.0215624996
-2.126e-06,0.0239062496
-2.124e-06,0.0207812496
-2.122e-06,0.0221874996
-2.12e-06,0.0204687496
-2.118e-06,0.0212499996
-2.116e-06,0.0237499996
-2.114e-06,0.0212499996
-2.112e-06,0.0229687496
-2.11e-06,0.0237499996
-2.108e-06,0.0201562496
-2.106e-06,0.0198437496
-2.104e-06,0.0217187496
-2.102e-06,0.0210937496
-2.1e-06,0.0223437496
-2.098e-06,0.0228124996
-2.096e-06,0.0224999996
-2.094e-06,0.0220312496
-2.092e-06,0.0218749996
-2.09e-06,0.0210937496
-2.088e-06,0.0217187496
-2.086e-06,0.0217187496
-2.084e-06,0.0210937496
-2.082e-06,0.0218749996
-2.08e-06,0.0231249996
-2.078e-06,0.0220312496
-2.076e-06,0.0228124996
-2.074e-06,0.0221874996
-2.072e-06,0.0229687496
-2.07e-06,0.0223437496
-2.068e-06,0.0209374996
-2.066e-06,0.0235937496
-2.064e-06,0.0223437496
-2.062e-06,0.0218749996
-2.06e-06,0.0221874996
-2.058e-06,0.0246874996
-2.056e-06,0.0232812496
-2.054e-06,0.0199999996
-2.052e-06,0.0226562496
-2.05e-06,0.0217187496
-2.048e-06,0.0228124996
-2.046e-06,0.0224999996
-2.044e-06,0.0231249996
-2.042e-06,0.0220312496
-2.04e-06,0.0226562496
-2.038e-06,0.0242187496
-2.036e-06,0.0224999996
-2.034e-06,0.0224999996
-2.032e-06,0.0220312496
-2.03e-06,0.0223437496
-2.028e-06,0.0226562496
-2.026e-06,0.0232812496
-2.024e-06,0.0221874996
-2.022e-06,0.0214062496
-2.02e-06,0.0217187496
-2.018e-06,0.0215624996
-2.016e-06,0.0223437496
-2.014e-06,0.0223437496
