-2.5e-06,0.0203124996
-2.498e-06,0.0209374996
-2.496e-06,0.0228124996
-2.494e-06,0.0235937496
-2.492e-06,0.0210937496
-2.49e-06,0.0203124996
-2.488e-06,0.0228124996
-2.486e-06,0.0218749996
-2.484e-06,0.0229687496
-2.482e-06,0.0234374996
-2.48e-06,0.0229687496
-2.478e-06,0.0224999996
-2.476e-06,0.0226562496
-2.474e-06,0.0217187496
-2.472e-06,0.0251562496
-2.47e-06,0.0221874996
-2.468e-06,0.0239062496
-2.466e-06,0.0240624996
-2.464e-06,0.0215624996
-2.462e-06,0.0198437496
-2.46e-06,0.0218749996
-2.458e-06,0.0221874996
-2.456e-06,0.0223437496
-2.454e-06,0.0224999996
-2.452e-06,0.0229687496
-2.45e-06,0.0231249996
-2.448e-06,0.0215624996
-2.446e-06,0.0231249996
-2.444e-06,0.0235937496
-2.442e-06,0.0245312496
-2.44e-06,0.0226562496
-2.438e-06,0.0257812496
-2.436e-06,0.0224999996
-2.434e-06,0.0217187496
-2.432e-06,0.0220312496
-2.43e-06,0.0228124996
-2.428e-06,0.0248437496
-2.426e-06,0.0226562496
-2.424e-06,0.0226562496
-2.422e-06,0.0226562496
-2.42e-06,0.0232812496
-2.418e-06,0.0235937496
-2.416e-06,0.0232812496
-2.414e-06,0.0221874996
-2.412e-06,0.0229687496
-2.41e-06,0.0224999996
-2.408e-06,0.0234374996
-2.406e-06,0.0260937496
-2.404e-06,0.0235937496
-2.402e-06,0.0242187496
-2.4e-06,0.0215624996
-2.398e-06,0.0199999996
-2.396e-06,0.0214062496
-2.394e-06,0.0212499996
-2.392e-06,0.0232812496
-2.39e-06,0.0243749996
-2.388e-06,0.0199999996
-2.386e-06,0.0231249996
-2.384e-06,0.0234374996
-2.382e-06,0.0214062496
-2.38e-06,0.0231249996
-2.378e-06,0.0212499996
-2.376e-06,0.0232812496
-2.374e-06,0.0220312496
-2.372e-06,0.0232812496
-2.37e-06,0.0234374996
-2.368e-06,0.0232812496
-2.366e-06,0.0214062496
-2.364e-06,0.0215624996
-2.362e-06,0.0217187496
-2.36e-06,0.0257812496
-2.358e-06,0.0245312496
-2.356e-06,0.0224999996
-2.354e-06,0.0235937496
-2.352e-06,0.0218749996
-2.35e-06,0.0242187496
-2.348e-06,0.0253124996
-2.346e-06,0.0234374996
-2.344e-06,0.0232812496
-2.342e-06,0.0229687496
-2.34e-06,0.0207812496
-2.338e-06,0.0217187496
-2.336e-06,0.0224999996
-2.334e-06,0.0226562496
-2.332e-06,0.0218749996
-2.33e-06,0.0237499996
-2.328e-06,0.0232812496
-2.326e-06,0.0209374996
-2.324e-06,0.0231249996
-2.322e-06,0.0239062496
-2.32e-06,0.0239062496
-2.318e-06,0.0229687496
-2.316e-06,0.0221874996
-2.314e-06,0.0235937496
-2.312e-06,0.0212499996
-2.31e-06,0.0228124996
-2.308e-06,0.0237499996
-2.306e-06,0.0218749996
-2.304e-06,0.0239062496
-2.302e-06,0.0231249996
-2.3e-06,0.0212499996
-2.298e-06,0.0207812496
-2.296e-06,0.0228124996
-2.294e-06,0.0220312496
-2.292e-06,0.0212499996
-2.29e-06,0.0229687496
-2.288e-06,0.0232812496
-2.286e-06,0.0220312496
-2.284e-06,0.0221874996
-2.282e-06,0.0228124996
-2.28e-06,0.0240624996
-2.278e-06,0.0234374996
-2.276e-06,0.0229687496
-2.274e-06,0.0228124996
-2.272e-06,0.0251562496
-2.27e-06,0.0228124996
-2.268e-06,0.0220312496
-2.266e-06,0.0207812496
-2.264e-06,0.0232812496
-2.262e-06,0.0231249996
-2.26e-06,0.0229687496
